id,item_id,item,agreement_response,agreement_rt,null_resp
10502,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5256.0,0
10502,12,Feeling anger is always good. ,-1.0,682.0,0
10502,13,Feeling anger is never good. ,-1.0,4855.0,0
10502,14,Anger can be important in life.,1.0,1785.0,0
10504,1,I never want to be sad again. ,-1.0,3544.0,0
10504,2,I feel that occasional sadness is important. ,1.0,2128.0,0
10504,3,I enjoy feeling melancholy sometimes.,1.0,3144.0,0
10504,4,It is not always bad to feel low. ,1.0,6447.0,0
10504,5,It is never good to feel low. ,-2.0,3455.0,0
10504,6,When I  feel low I can see things more clearly.,-1.0,10856.0,0
10504,7,Feeling sad sometimes is part of normal life,2.0,2136.0,0
10504,8,I have learnt a lot about myself by being happy. ,1.0,2800.0,0
10504,9,I have learnt a lot about myself by being sad. ,1.0,2856.0,0
10504,10,How one feels is not the most important thing. ,1.0,3440.0,0
10504,11,"I am always trying to be myself, even if this makes me feel low.",0.0,5448.0,0
10504,12,Feeling anger is always good. ,-2.0,1904.0,0
10504,13,Feeling anger is never good. ,-2.0,2840.0,0
10504,14,Anger can be important in life.,2.0,2695.0,0
10505,1,I never want to be sad again. ,-1.0,4400.0,0
10505,2,I feel that occasional sadness is important. ,1.0,48544.0,0
10505,3,I enjoy feeling melancholy sometimes.,-2.0,5481.0,0
10505,4,It is not always bad to feel low. ,1.0,11378.0,0
10505,5,It is never good to feel low. ,-1.0,7378.0,0
10505,6,When I  feel low I can see things more clearly.,-1.0,7019.0,0
10505,7,Feeling sad sometimes is part of normal life,2.0,4204.0,0
10505,8,I have learnt a lot about myself by being happy. ,1.0,6415.0,0
10505,9,I have learnt a lot about myself by being sad. ,0.0,4835.0,0
10505,10,How one feels is not the most important thing. ,1.0,26478.0,0
10505,11,"I am always trying to be myself, even if this makes me feel low.",0.0,13042.0,0
10505,12,Feeling anger is always good. ,1.0,1503.0,0
10505,13,Feeling anger is never good. ,-1.0,4854.0,0
10505,14,Anger can be important in life.,1.0,3839.0,0
10506,1,I never want to be sad again. ,0.0,11282.0,0
10506,2,I feel that occasional sadness is important. ,0.0,4984.0,0
10506,3,I enjoy feeling melancholy sometimes.,-1.0,6655.0,0
10506,4,It is not always bad to feel low. ,1.0,4984.0,0
10506,5,It is never good to feel low. ,0.0,7527.0,0
10506,6,When I  feel low I can see things more clearly.,-1.0,6584.0,0
10506,7,Feeling sad sometimes is part of normal life,1.0,5200.0,0
10506,8,I have learnt a lot about myself by being happy. ,0.0,7344.0,0
10506,9,I have learnt a lot about myself by being sad. ,-1.0,11168.0,0
10506,10,How one feels is not the most important thing. ,-1.0,4064.0,0
10506,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,12056.0,0
10506,12,Feeling anger is always good. ,-1.0,10199.0,0
10506,13,Feeling anger is never good. ,0.0,3064.0,0
10506,14,Anger can be important in life.,0.0,3928.0,0
10507,1,I never want to be sad again. ,0.0,4991.0,0
10507,2,I feel that occasional sadness is important. ,1.0,8579.0,0
10507,3,I enjoy feeling melancholy sometimes.,1.0,5650.0,0
10507,4,It is not always bad to feel low. ,1.0,3475.0,0
10507,5,It is never good to feel low. ,-1.0,8593.0,0
10507,6,When I  feel low I can see things more clearly.,1.0,4815.0,0
10507,7,Feeling sad sometimes is part of normal life,2.0,3513.0,0
10507,8,I have learnt a lot about myself by being happy. ,0.0,10161.0,0
10507,9,I have learnt a lot about myself by being sad. ,2.0,4554.0,0
10507,10,How one feels is not the most important thing. ,-1.0,5668.0,0
10507,11,"I am always trying to be myself, even if this makes me feel low.",1.0,20792.0,0
10507,12,Feeling anger is always good. ,-2.0,6125.0,0
10507,13,Feeling anger is never good. ,-1.0,7316.0,0
10507,14,Anger can be important in life.,1.0,2462.0,0
10508,1,I never want to be sad again. ,1.0,5285.0,0
10508,2,I feel that occasional sadness is important. ,2.0,4279.0,0
10508,3,I enjoy feeling melancholy sometimes.,-1.0,4661.0,0
10508,4,It is not always bad to feel low. ,2.0,6644.0,0
10508,5,It is never good to feel low. ,-1.0,9883.0,0
10508,6,When I  feel low I can see things more clearly.,1.0,4460.0,0
10508,7,Feeling sad sometimes is part of normal life,2.0,4100.0,0
10508,8,I have learnt a lot about myself by being happy. ,2.0,4760.0,0
10508,9,I have learnt a lot about myself by being sad. ,2.0,1774.0,0
10508,10,How one feels is not the most important thing. ,0.0,5047.0,0
10508,11,"I am always trying to be myself, even if this makes me feel low.",0.0,4974.0,0
10508,12,Feeling anger is always good. ,0.0,3453.0,0
10508,13,Feeling anger is never good. ,0.0,2958.0,0
10508,14,Anger can be important in life.,1.0,4592.0,0
10509,1,I never want to be sad again. ,0.0,2948.0,0
10509,2,I feel that occasional sadness is important. ,-1.0,798.0,0
10509,3,I enjoy feeling melancholy sometimes.,0.0,623.0,0
10509,4,It is not always bad to feel low. ,2.0,570.0,0
10509,5,It is never good to feel low. ,1.0,910.0,0
10509,6,When I  feel low I can see things more clearly.,0.0,739.0,0
10509,7,Feeling sad sometimes is part of normal life,1.0,508.0,0
10509,8,I have learnt a lot about myself by being happy. ,0.0,503.0,0
10509,9,I have learnt a lot about myself by being sad. ,0.0,978.0,0
10509,10,How one feels is not the most important thing. ,1.0,477.0,0
10509,11,"I am always trying to be myself, even if this makes me feel low.",0.0,770.0,0
10509,12,Feeling anger is always good. ,-1.0,466.0,0
10509,13,Feeling anger is never good. ,1.0,641.0,0
10509,14,Anger can be important in life.,1.0,384.0,0
10510,1,I never want to be sad again. ,0.0,5037.0,0
10510,2,I feel that occasional sadness is important. ,0.0,4889.0,0
10510,3,I enjoy feeling melancholy sometimes.,-1.0,6125.0,0
10510,4,It is not always bad to feel low. ,2.0,4901.0,0
10510,5,It is never good to feel low. ,-1.0,2829.0,0
10510,6,When I  feel low I can see things more clearly.,0.0,4242.0,0
10510,7,Feeling sad sometimes is part of normal life,2.0,7672.0,0
10510,8,I have learnt a lot about myself by being happy. ,1.0,6669.0,0
10510,9,I have learnt a lot about myself by being sad. ,1.0,4730.0,0
10510,10,How one feels is not the most important thing. ,2.0,2645.0,0
10510,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3672.0,0
10510,12,Feeling anger is always good. ,-2.0,3204.0,0
10510,13,Feeling anger is never good. ,-1.0,2982.0,0
10510,14,Anger can be important in life.,1.0,2625.0,0
